Serveis jurídics,9203,20200,,2015-04-01,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,PAGAMENT LLOGUER LOCAL NAU CATENES PICOVA SOLERA SUBMINISTRAMENTS ABRIL 2015,116.92,
Comerç,4310,2269902,,2015-07-23,J65587990,PORTAL RUBI SCP,,Banner lateral 19 dies de l1 al 19 de juliol,381.15,
Salut pública,3110,22609,,2015-06-09,B64430515,FUNBRAIN SL,,TALLERS DE PREVENCIÓ CONSUM DALCOHOL PER ALUMNES DE 2n dESO ESCOLA MARISTES SERVEI SALUT PÚBLICA,495,
Comerç,4310,20500,,2015-07-24,B63511687,GESTIO I ASSESSORAMENT D'ACTES CULTURALS SL,,Pel servei de sonorització escenari plaa Catalunya i pel servei de lloguer transport i distribució en quattre punts d,3146,
Contratació i compres,9207,64100,,2015-07-24,B65153579,ACORD PDM SL,,50 Llicncia dús del programari de Compres ComMet,6655,
Seguretat i ordre públic,1320,62300,,2015-07-24,B64766991,VALLES SEGURETAT SL,,Factura corresponent a venda i installació sistema de seguretat perimtrica a les dependencies de la Policia Local,11376.42,
Acció institucional i comunicació,9121,22699,,2015-06-25,B66462276,LIUALCINDOR SOCIEDAD LIMITADA,,MOCADOR FESTA VERMELL SERIGRAFIA 1 TINTA NEGRA,12584,
Museus,3330,22609,,2015-07-23,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,TALLERS DART CONTEMPORANI DARTS PLSTIQUES MUSEUCASTELL SERVEI DE CULTURA,2789,
Museus,3330,22602,,2015-06-22,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,ENMARCAMENTS DALUMINI i VIDRES PER OBRA GRFICA MUSEU MUNICIPAL CASTELL SERVEI DE CULTURA,539.66,
Festes populars,3380,22609,,2015-05-28,G62462494,COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI,,FESTIVAL DE ENTIDADES ANDALUZAS FESTA MAJOR2015 SERVEI DE CULTURA,3000,
Promoció i foment de l'esport,3410,22609,,2015-07-24,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,,SERVEI DORGANITZACIÓ I GESTIÓ DACTIVITAT DE SURT A CAMINAR SERVEI DESPORTS,1211.14,
Instal·lacions esportives,3420,22799,,2015-07-24,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,,REALITZACIÓ DE LES TASQUES PACTADES REFERENTS A LA CONSERGERIA DEL PAVELLÓ LA LLANA JULIOL 2015,11847.92,
Museus,3330,22799,,2015-07-24,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,PROJECTE MUSEOGRAFIA PRESENTACIÓ ESPAIS EXPO DOBRES GRAN FORMAT SERVEI DE CULTURA,2865,
Museus,3330,22799,,2015-07-27,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,RESTAURACIÓ i CATALOGACIÓ MATERIALS JACIMENT CTRA SABADELL SERVEI DE CULTURA,4501.2,
Museus,3330,22799,,2015-07-27,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,RESTAURACIÓ i CATALOGACIÓ MATERIALS ARQUEOLGICS JACIMENT DOCTOR TURRO SERVEI DE CULTURA,4295.5,
Manteniment dependències municipals,9208,63208,,2015-06-05,B60113727,FILLS M MONTE SL,,ARMARIO DE GERENCIA DESMONTAR FRONTAL DE ARMARIO DE 5 MODULOS Y COLOCACIÓN DE FRONTAL DE DM PARA PINTAR CON FRENTES D,4573.8,
Transport públic,4411,47901,,2015-05-31,A08937971,AUTOS CASTELLBISBAL SA,,Servei CastellbisbalPolígonsRubí MAIG 2015 Import corresponent al mes de A compte de la subvenció,2135.73,
Escola d'art,3262,22699,,2015-04-15,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,SESSIONS MODEL NATURAL EL 15042015 ESCOLA DART SERVEI DEDUCACIÓ,153.09,
Secretaria i arxiu,9201,22603,,2015-05-28,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,PAGAMENT EDICTE SOBRE APROVACIÓ DEFINITIVA DE VARIS PROJECTES,210,
Secretaria i arxiu,9201,22603,,2015-05-28,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,PAGAMENT EDICTE DE REFERENCIA AL BOP APROVACIÓ DEFINITIVA BASES AJUTS,210,
Escoles bressol,3261,22110,,2015-05-29,B61134607,PRODUCTES INDUSTRIALS DE SANEJAMENT I MANTENIMENT SL,,PRODUCTES DE NETEJA ESCOLA BRESSOL,1296.76,
Manteniment dependències municipals,9208,21300,,2015-05-29,B63140735,CATALANA ELECTRA I SANEJAMENT SL,,ANULLAR TERMO ELECTRIC I DES MUNTATGE DE SUBQUADRE PANTA LLES EXISTENTS I CABLEJATS Quadre elctric 36M amb tap,2998.6,
Serveis generals de l'APEUS,9200,21400,,2015-03-30,B58448275,TALLERES ALPE RUBI SL,,INSTALAR PORTONES,1205.16,
Serveis generals de l'APEUS,9200,21400,,2015-05-22,B65682643,EVO BIKES SL,,NEUMATICO DL,92.31,
Serveis generals de l'APEUS,9200,21400,,2015-06-17,B65682643,EVO BIKES SL,,1ERA REVISION 2177 JBZ,140.66,
Escola de música,3263,21300,,2015-06-11,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,AFINACIÓ 12 PIANOS A LESCOLA DE MÚSICA PERE BURÉS,958.32,
Secretaria i arxiu,9201,22603,,2015-06-02,P0800000B,DIPUTACIO DE BARCELONA,,PAGAMENT EDICTE LICITACIÓ CONTRACTE SERVEI DE TRANSPORT COLLECTIU PER A PERSONES AMB DISCAPACITAT,498.12,
Secretaria i arxiu,9201,22603,,2015-06-02,P0800000B,DIPUTACIO DE BARCELONA,,PAGAMENT EDICTE LICITACIÓ TRANSPORT PUBLIC PERSONES AMB DISCAPACITAT LÍNIA RUBÍRIPOLLET,498.12,
Secretaria i arxiu,9201,22603,,2015-06-05,P0800000B,DIPUTACIO DE BARCELONA,,APROVACIÓ INICIAL DE LA MODIFICACIÓ PUNTUAL DELS ART 484951 I 52 DE LES NORMES URBANÍSTIQUES LA LLANA,80,
Secretaria i arxiu,9201,22603,,2015-06-08,P0800000B,DIPUTACIO DE BARCELONA,,PAGAMENT EDICTE APROVACIÓ DEL PLA DIGUALTAT INTERN PER AL PERÍODE 20152018,100,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 20150000527453 PALIER REPARADO VALVULINA MANO DE OBRA,457.62,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 20150000527453 PRESIÓN COMBUSTIBLE DESPLAZAMIENTO ITV SOPORTE TUBO ESCAPE MANO DE OBRA,309.16,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 2015000527453 BOMBA INYECTORA NEUMATICOS PRE ITV SERVICIO DE ACEITE MANO DE OBRA,642.75,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 20150000527453 JUNTA DE CULATA PLANEADO Y DESCARBONIZADO MANO DE OBRA,597.68,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 20150000527453 TURBO COMPRESOR MAS KIT DE JUNTAS SERVICIO ACEITE FILTRO ACEITE MANO DE OBRA,834.51,
Serveis generals de l'APEUS,9200,21400,,2015-06-19,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 20150000527453 TRANSMISION DE IZQ ALINEADO DIRECCION VALVULINA MANO DE OBRA,548.03,
Serveis generals de l'APEUS,9200,21400,,2015-05-31,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,NETEJA VEHICLES AREA MAIG 2015,261.36,
Serveis generals de l'APEUS,9200,21400,,2015-06-23,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 2015000527453 BUJE DEL DERECHO MANGUETA DELANTERA DERECHA ALINEADO MANO DE OBRA,469.54,
Serveis generals de l'APEUS,9200,21400,,2015-06-23,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT REF 2015000527453 PALIER REPARADO VALVULINA MANO DE OBRA,457.62,
Serveis generals de l'APEUS,9200,21400,,2015-06-25,B65616914,GRUPO CORONAS RUBI SL,,NEUMATICOS TCOMP ORGT 2015000527453RASEROSESCOBILLAS LAMPARAS MATERIAL NIVELES ALINEADO DIRECION MANO DE OBRA,373.41,
Serveis generals de l'APEUS,9200,21400,,2015-06-25,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 20150000527453 CABLE EMBRAGUE MANO DE OBRA,95.94,
Serveis generals de l'APEUS,9200,21400,,2015-06-25,B65682643,EVO BIKES SL,,JGO CERRADURASMO Reparació Moto 9755BXD,260.67,
Serveis generals de l'APEUS,9200,21400,,2015-06-25,B65682643,EVO BIKES SL,,PAST TRASPUOS 0361 GSG,104.47,
Serveis generals de l'APEUS,9200,21400,,2015-06-25,B65682643,EVO BIKES SL,,PAST TRAS 0380 GSG,53.17,
Escoles bressol,3261,22699,,2015-06-26,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,Assessorament psicopedaggic a lEscola Bressol La Bruna i lEspai Creixena corresponent al mes de Febrer de 2015,792.1,
Serveis generals de l'APEUS,9200,21400,,2015-06-26,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 2015000527453 KIT EMBRAGUE BOMBIN EMBRAGUE KIT ACCIONAMIENTO VALVULINA MANO DE OBRA,796.6,
Secretaria i arxiu,9201,22603,,2015-06-09,P0800000B,DIPUTACIO DE BARCELONA,,APROVACIÓ DEFINITIVA DE LA MODIFICACIÓ DE CRDIT NÚM 412015 DEL PRESSUPOST,245.14,
OAD Ràdio Rubí,9261,22699,,2015-06-30,B65908337,XARXA AUDIOVISUALS LOCAL SL,,ANNEX 1QUOTES ENTITATS PROTOCOL GENERAL,151.25,
OAD Ràdio Rubí,9261,22203,,2015-07-01,B62608229,EN ANTENA PRODUCCIONS SL,,ENACAST Serveis de Streaming i Rdio a la carta periode juliol 2015,145.2,
Secretaria i arxiu,9201,22603,,2015-06-18,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,PAGAMENT EDICTE SOBRE APROVACIÓ DEFINITIVA DE DIVERSOS PROJECTES MERCATPAU CASALS,210,
Secretaria i arxiu,9201,22603,,2015-06-18,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,EDICTE APROVACIÓ DEFINITIVA DE DIVERSOS PROJECTES MENDEZ,210,
Joventut,3370,22203,,2015-07-01,B65047342,COLWITH ROAD SL,,Serveis dacces illimitat als webs de graus i cicles de fp de grau superior i grau mitja des del 0172015 al 3062016,8305.44,
Museus,3330,22699,,2015-04-30,B60492329,FONT DEL FERRO SL,,Museu Municipal Castell Abelia Crisamtemum paludosum Falguera 10L Begonia colgante sacs babil,91.21,
Administració general de l'educació,3200,20300,,2015-06-30,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,CANTATA 2015 COLLOCAR CAIXA DE FESTESDE 66 KW I RETIR POSTERIOR A L ANFITEATRE CASTELL,333.15,
Instal·lacions esportives,3420,21200,,2015-07-06,B60584414,IBERCONTROL 86 SL,,Control de Plagues Camp de Futbol 25 de Setembre gener 2015,189.56,
Instal·lacions esportives,3420,21200,,2015-07-06,B60584414,IBERCONTROL 86 SL,,Control de plagues desratizació Camp de Fútbol Can Fatjo gener 2015,70.18,
Instal·lacions esportives,3420,21200,,2015-07-06,B60584414,IBERCONTROL 86 SL,,Control de plagues desratizació Camp de Petanca Cova Solera febrer 2015,52.33,
Instal·lacions esportives,3420,21200,,2015-07-06,B60584414,IBERCONTROL 86 SL,,Control de plagues desratització Camp de Fútbol Can Fatjo abril 2015,70.18,
Acció institucional i comunicació,9121,22699,,2015-06-30,B62117783,AQUADIRECT BLUE PLANET SL,,Pack 3 botellas de agua Bonificación Agua 189L Agua Mineral Natural Depósito Botella 189L Agua Mineral Natur,67.27,
Serveis generals de l'APEUS,9200,21400,,2015-07-07,B65682643,EVO BIKES SL,,ACEITE,39.51,
Serveis generals de l'APEUS,9200,21400,,2015-07-07,B65682643,EVO BIKES SL,,RETEN TRANSM FINAL,121.81,
OAD Ràdio Rubí,9261,22103,,2015-06-30,B65945099,RUBI ENERGETICS SL,,GASA SP95 Benzina vehicles emissora juny 2015,87.06,
Secretaria i arxiu,9201,22603,,2015-06-25,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,EDICTE SOBRE APROVACIÓ INICIAL DUN PROJECTE CELLER,210,
Secretaria i arxiu,9201,22603,,2015-06-25,S5800004C,ENTITAT AUTONOMA DEL DIARI OFICIAL I DE PUBLICACIONS DE LA GENERALITAT DE CATALUNYA,,EDICTE DE LAJUNTAMENT SOBRE APROVACIÓ DEFINITIVA DUN PROJECTE BCN,210,
Secretaria i arxiu,9201,22603,,2015-06-17,P0800000B,DIPUTACIO DE BARCELONA,,ANUNCI BOPB CONVOCATRIA PER NOMENAMENT INTERÍ DE DOS TCNICS PER AL SERVEI DE JOVENTUT I DONA,100,
Secretaria i arxiu,9201,22603,,2015-06-17,P0800000B,DIPUTACIO DE BARCELONA,,ANUNCI BOPB CONVOCATRIA DE DOS TCNICS PER AL SERVEI DE GOVERNANA I CIUTADANIA,100,
Secretaria i arxiu,9201,22603,,2015-06-17,P0800000B,DIPUTACIO DE BARCELONA,,ANUNCI BOBP APROVACIÓ DE LES BASES I CONVOCATRIA PER SELECCIONAR TRES PLACES DAGENT DE POLICIA LOCAL,100,
Instal·lacions esportives,3420,21200,,2015-07-09,B60584414,IBERCONTROL 86 SL,,Control de plagues Desratizació Campo de Fútbol 25 de Setembre maig 2015,189.56,
Instal·lacions esportives,3420,21200,,2015-07-09,B60584414,IBERCONTROL 86 SL,,Control de plagues desratització Camp de Petanca Cova Solera maig 2015,52.33,
Serveis generals de l'APEUS,9200,21400,,2015-07-10,B65682643,EVO BIKES SL,,PAST FRENO 4491 FDG,92.02,
Serveis generals de l'APEUS,9200,21400,,2015-07-10,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 20150000527453 EJE REENVIO CAMBIO VEL MANO DE OBRA,144.6,
Promoció econòmica i desenvolupament empresarial,4330,22606,,2015-07-12,B62837042,EMPENTA CONSULTING SL,,Jornada Posat al dia en obligacions legals en matria de medi ambient,180,
Biblioteques,3321,22609,,2015-07-08,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,PER LA REALITZACIÓ DE LHORA DEL CONTE MERAVELLÓS MERAVELLÓS EL 18032015 A LA BIBLIOTECA,130,
Biblioteques,3321,22609,,2015-05-28,J63717193,FES-T'HO COM VULGUIS S.C.P.,,REALITZACIÓ DE LESPECTACLE DE CONTES COM TU I COM JO EL 27052015 A LA BIBLIOTECA,120,
Serveis generals de l'APEUS,9200,21400,,2015-06-15,B61829644,NEUMATICOS MARTIN RIUS SL,,CUB 19565R16 104102T VANCONTAC 100 CONTINENTAL SI GESTION DEL NFU CATEGORIA C VALVULA TURISMO FURGONETA 4X4,155.51,
Serveis generals de l'APEUS,9200,21400,,2015-06-15,B61829644,NEUMATICOS MARTIN RIUS SL,,CUB 19565R16 104102T VANCONTAC 100 CONTINENTAL SI GESTION DEL NFU CATEGORIA C VAVULA TURISMO FURGONETA 4X4 E,311.02,
Gent gran i amb dependència,2314,22799,,2015-07-10,B63914378,AP MEDICAL SUMINISTROS MEDICOS AUXILIARES SL,,Servicio Desmontar Cama Sra Maria Gonzalez Saez taburete de bao Sra Josefa Molina Coca Material gent gran,123.2,
Gent gran i amb dependència,2314,22799,,2015-07-14,B63914378,AP MEDICAL SUMINISTROS MEDICOS AUXILIARES SL,,Taburete de bao de aluminio Sr Juan Leon Lopez,38.5,
Dona,2312,22799,,2015-07-13,B63912240,SPORA SINERGIES SL,,Fase 3 Dinamització de les sessions de treball amb la CT i actualització del Protocol Fase 4 Triangulació i tancamen,4852.1,
Serveis generals de l'APEUS,9200,21400,,2015-07-15,B61829644,NEUMATICOS MARTIN RIUS SL,,REPARAR RUEDA DE MOTO SACAR Y COLOCAR,29.04,
Museus,3330,22699,,2015-07-17,F62011812,DOBLE VIA (SERVEIS SOCIOEDUCATIUS) SCCL,,Servei de consergeria per hores a El Celler durant la Festa Major 27 de Juny 2015,103.33,
Gent gran i amb dependència,2314,22799,,2015-06-30,B61735452,CARRERS I OBRES SL,,V OBRES DARRENJAMENT DELS HABITATGES DE LES PERSONES GRANS DELS MUNICIPIS MENORS DE 300000 HABITANTS DE LA PROVINCIA,2686.37,
Acció institucional i comunicació,9121,22799,,2015-06-30,F61292181,L'APOSTROF SCCL,,Correcció La Ciutat de Rubí,94.15,
Acció social,2310,22699,,2015-06-19,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,NOTES INFORMATIVES REGISTRE DE LA PROPIETAT SERVEIS SOCIALS,58.18,
Acció social,2310,22699,,2015-05-22,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,NOTES INFORMATIVES REGISTRE DE LA PROPIETAT SERVEIS SOCIALS,43.63,
Administració general de l'educació,3200,63201,,2015-07-13,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,REDACCIÓ DE PROJECTE CANVI CALDERA DE GASOIL DE BIOMASA A LESCOLA PAU CASALS,2649.9,
Cementiri,1640,21200,,2015-06-30,A61868147,FOMENT DEL RECICLATGE SA,,Alquiler Container 30 mt3 Cambio Container 30 mt3 Tn Mezcla Residuos Municipales Hoja Seguimiento Directa,357.78,
Promoció de l'ocupació,2410,2219902,,2015-07-15,A08178097,GUERIN SA,,Material per als alumnes del curs de formació programadors electrovlvules sensors,126.12,
Serveis jurídics,9203,22699,,2015-07-17,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,NOTA INFORMATIVA REGISTRE DE LA PROPIETAT,3.64,
Museus,3330,22602,,2015-07-13,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,TARJETONS EXPO PROXIMS CASTELLMUSEU SERVEI DE CULTURA,556,
Museus,3330,22699,,2015-04-30,B60492329,FONT DEL FERRO SL,,Museu Municipal Castell NIO 22150005433 manteniment mensual generfebrer,81.77,
OAD Ràdio Rubí,9261,22699,,2015-07-22,B65908337,XARXA AUDIOVISUALS LOCAL SL,,ANNEX 1QUOTES ENTITATS PROTOCOL GENERAL,151.25,
Gent gran i amb dependència,2314,22799,,2015-07-21,B63914378,AP MEDICAL SUMINISTROS MEDICOS AUXILIARES SL,,ASIENTO GIRATORIO BAERA ALUMINIO ASIDERO PLASTICO 3 ASAS ASIDERO PLASTICO 1 ASA Entrega en domicilio Sr Mohamed,75.08,
Promoció de l'ocupació,2410,2279904,,2015-07-20,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,ContFOAP MF00902 PrepprogmqsistarrencferritjaUF08770878 i 0880del 240415 al 160615 Cofinanat pel FSE,2700,
Promoció de l'ocupació,2410,2279904,,2015-07-14,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,Contracte mdul FOAP MF10192 Suport psicosocat relacional i com instituc150415 al 030715 Cofinanat pel FSE,2250,
Acció social,2310,22706,,2015-06-30,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,SUPERVISIÓN SERVEIS SOCIALS JUNY 2015 SERVEIS SOCIALS,600,
Acció social,2310,22706,,2015-05-29,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,SUPERVISIÓN SERVEIS SOCIALS MAIG 2015 SERVEIS SOCIALS,600,
Serveis generals de l'APEUS,9200,21400,,2015-06-30,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,NETEJA VEHICLES AREA JUNY 2015,210.54,
Serveis generals de l'APEUS,9200,21400,,2015-07-23,B65616914,GRUPO CORONAS RUBI SL,,COMP ORGT 2015000527453 PLATO APRIETE EMBRAGUE DISCO EMBRAGUE COLLARINGUIA EMBRAGUE MANO DE OBRA,607.84,
Promoció de l'ocupació,2410,22699,,2015-07-23,B64221302,ASSOPER SERVEIS SL,,DINAMITZACIÓ DEL CONSELL DE LA FP DE RUBI ELABORACIÓ DE PRODUCTES I SEGUIMENT DEL PLA DE TREBALL JULIOL,1969,
Gent gran i amb dependència,2314,22799,,2015-07-27,B63914378,AP MEDICAL SUMINISTROS MEDICOS AUXILIARES SL,,Colchon antiescaras Sra Antonia Moreno Gamez Recoger material Sr Roberto Quionero Asiento giratorio Sra Carme,528.55,
Comerç,4310,2269902,,2015-07-28,B66175928,J2B3 ECONOMICS SOCIETAT LIMITADA,,Primera part del projecte Estudi del mix comercial i dels locals disponibles de RUBI,4235,
Pavimentación de vías públicas,1532,60948,,2015-07-02,A58142639,"CONSTRAULA, ENGINYERIA I OBRES SA",,Certificació n 2 PIFS 60 Execució obres projecte Adequació de voreres als polígons industrials,79552.88,
Pavimentación de vías públicas,1532,60929,,2015-06-30,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,Certificació n3 PIFS 26 Execució obres projecte de remodelació de lenllumenat i vorera Crta Terrassa,85417.64,
Pavimentación de vías públicas,1532,60939,,2015-06-30,B65604308,COFISA DEL VALLES SL,,Certificació n 3 PIFS 39 Execució obres projecte millora del parc de Ca nOriol,8166.86,
Pavimentación de vías públicas,1532,61903,,2015-06-06,B64143639,HERCAL DIGGERS SL,,EXECUCIÓ OBRES PROJECTE DADEQUACIÓ DE LENTORN DE LA MASIA CAN SERRA FASE 1,30825.65,
Gestió del patrimoni,9330,60921,,2015-07-06,B65349623,CIVIL STONE SL,,Cert 4 PIFS 91b Execució obres projecte Remodelació de la consergeria serveis higinics i altres CEIP Pau Casals,73946.91,
Pavimentación de vías públicas,1532,60925,,2015-07-06,B65349623,CIVIL STONE SL,,C2 PIFS 22 Execució obres projecte connexió entre carrer Virgili i passatge de la Riera a través de la Plaa Pep Rovira,21274.74,
Urbanisme,1510,63200,,2015-07-06,B65349623,CIVIL STONE SL,,CERTIFICACIÓ N 4 PROJECTE REFOR ESTRUCTURAL DE FORJATS CEIP PAU CASALS,13466.61,
Pavimentación de vías públicas,1532,60933,,2015-07-06,B65349623,CIVIL STONE SL,,PIFS 30 Execució obres projecte de millora seguretat dels ponts i passeres sobre les vies dels ferrocarrils de Rubí,6135.35,
Pavimentación de vías públicas,1532,60940,,2015-07-01,B64143639,HERCAL DIGGERS SL,,Certif 3 PIFS 41Execució obres projecte Adequació del talús que llinda al carrer de la Perla,16769.95,
Sanejament i abastament d'aigua,1610,60901,,2015-07-06,A08743098,OBRES I SERVEIS ROIG S A,,Certific 02 PIFS 56 Execució obres projecte constructiu del collector de la conca 2 Fase III,112501.35,
Gestió del patrimoni,9330,60921,,2015-07-01,B61022166,ECO-FRED RUBI SL,,PIFS 91a Execució obres projecte tcnic de reforma de la installació elctrica i de calefacció del CEIP Pau Casals,11552.33,
Serveis jurídics,9203,20200,,,,"<abbr title='Aquest concepte recull les persones físiques, la identitat de les quals queda protegida en compliment de la Llei Orgànica de Protecció de Dades.'>[Anonimitzat]*</abbr>",,LLOGUER LOCAL VAPOR 21 BXS i 1r AV DEL CENTRE RUBI ANY 2015 2A FRACCIO IBI,195.39,
Hisenda i serveis econòmics,9320,22699,,,B85741312,TICKETEA SL,,EN FORMALITZACIÓ COMISSIÓ PROMOTOR 4 SVENDES DE LESPECTACLE MARILULA dia 10415 FRA T01206150000000129,1.63,
Hisenda i serveis econòmics,9320,22699,,,B85741312,TICKETEA SL,,EN FORMALITZACIÓ COMISSIÓ PROMOTOR 4 SVENDES DE LESPECTACLE IAIA dia 8215 FRA T01206150000000128,11.07,
Hisenda i serveis econòmics,9320,22699,,,B85741312,TICKETEA SL,,EN FORMALITZACIÓ COMISSIÓ PROMOTOR 4 SVENDES ESPECTACLE CONVERSACIONES CON MAMA dia 3115 FRA T01206150000000127,68.97,
Hisenda i serveis econòmics,9320,22708,,,P5800016G,ORGANISME DE GESTIO TRIBUTARIA,,PREMI COBRANA ORGT COMPENSACIÓ SANCIONS 20 PERÍODE 06062015 FINS 20062015,7791.1,
Hisenda i serveis econòmics,9320,2279901,,,P5800016G,ORGANISME DE GESTIO TRIBUTARIA,,PREMI COBRANA ORGT MULTES VOLUNTRIA EXECUTIVA SR 14 PERÍODE JUNY DE 2015,9686.77,
Hisenda i serveis econòmics,9320,2279901,,,P5800016G,ORGANISME DE GESTIO TRIBUTARIA,,PREMI COBRANA ORGT MULTES EXECUTIVA AR 30 PERÍODE JUNY DE 2015,13566.64,
Serveis jurídics,9203,22400,,,U66282302,MAPFRE SEGUROS DE EMPRESS COMPAÑIA DE SEGUROS Y REASEGUROS SA MAPFRE VIDA SA DE SEGUROS Y REASEGUROS,,PAGAMENTDEL CONTRACTE DE MAPFREPOLISSES DE FLOTA DE VEHICLES 2015,14600.38,
Serveis jurídics,9203,22400,,,U66282302,MAPFRE SEGUROS DE EMPRESS COMPAÑIA DE SEGUROS Y REASEGUROS SA MAPFRE VIDA SA DE SEGUROS Y REASEGUROS,,PAGAMENT VEHICLES ALTA ASSEG GENER15 8602JBY 2177JBZ,394.62,
Transport públic,4411,47900,,,A79072823,CORPORACION ESPAÑOLA DE TRANSPORTE S A,,SERVEI DE TRANSPORT PUBLIC JUNY 2015,172388,
